Unnamed: 0,videoId,commentId,textOriginal,likeCount,publishedAt,id,sentiment,annotator,annotation_id,created_at,updated_at,lead_time
38934,vM-Bja2Gy04,UgyDkGO7bqPFZOjdp_R4AaABAg,Why is the joker in metropolis,0,2021-02-15T07:23:25Z,75829,Neutral,3,1010,2022-12-12T14:57:38.269309Z,2022-12-12T14:57:38.269309Z,4.193
23358,E0JxDffw9J8,UgwNIMxPdz1JjAl1YcR4AaABAg,Bangtan!! This is tempting me to get a subscription..................,0,2022-09-08T22:25:32Z,34568,Positive,4,1009,2022-12-12T14:57:36.442554Z,2022-12-12T14:57:36.442554Z,3.27
94774,z6LCD7nyD0s,Ugy3tn6eLTPDWlmG0kJ4AaABAg,How are they suppose to take Thanos on?!,0,2021-07-23T01:50:00Z,131669,Neutral,2,1008,2022-12-12T14:57:35.072495Z,2022-12-12T14:57:35.072495Z,3.979
74639,fFGS4zZWGoA,UgwAglGgvtIX0pOycUB4AaABAg,OMG esto va a ser épico papus,0,2021-12-22T01:23:09Z,111534,Not applicable,3,1007,2022-12-12T14:57:33.185765Z,2022-12-12T14:57:33.186777Z,1.388
80448,fFGS4zZWGoA,UgwtJwxp3Zr8CIEbh6F4AaABAg,I know Tom Felton happy lol,0,2021-12-20T17:11:39Z,117343,Neutral,4,1006,2022-12-12T14:57:32.291793Z,2022-12-12T14:57:32.291793Z,4.248
11701,SRDGQZHsiGg,UgyL2xOTgx6mow04MPh4AaABAg,Yeah naw I'm good.,11,2022-11-03T20:05:14Z,22911,Negative,3,1005,2022-12-12T14:57:30.305542Z,2022-12-12T14:57:30.306536Z,1.705
3833,6Of1wKwGVPo,UgwIKWpZqxalAhjVh8R4AaABAg,"I want to her excited, but tim really ruined this for me.",0,2022-10-27T22:35:21Z,15043,Negative,2,1004,2022-12-12T14:57:29.680112Z,2022-12-12T14:57:29.680112Z,4.424
3076,6Of1wKwGVPo,Ugz7om7y_rEvSLFia2F4AaABAg,He is Back Yes Looking Forward To It,0,2022-10-28T11:15:36Z,14286,Positive,2,1001,2022-12-12T14:57:24.042271Z,2022-12-12T14:57:24.042271Z,3.106
55857,vM-Bja2Gy04,UgytEZpx1PaJfGs7ZXZ4AaABAg,"Things to point out
Superman's final cries rippled across the world
Steppenwolf unraveling himself before Desaad
Superman taking off the same way as his first flight
The small blood splatter when Steppenwolf struck his axe
The lighting being consistent with BVS and MOS
Alfred being the voice of reason 
Cyborg working with Batman and Joker in the Knightmare Future
Darkseid, Desaad and Granny Goodness from the history lesson
Jared Leto maintained his little growl from Suicide Squad


I can now positively say that this is not the pure visual diarrhea we saw in 2017",1,2021-02-14T16:04:23Z,92752,Positive,3,1000,2022-12-12T14:57:23.208726Z,2022-12-12T14:57:23.208726Z,7.04
5478,HJ6iehLtmtY,Ugw2Yv9fQfhiIyLxSXR4AaABAg,Oswald the Lucky Rabbit: Am I a joke to you?,0,2022-11-10T13:27:29Z,16688,Neutral,2,999,2022-12-12T14:57:19.789583Z,2022-12-12T14:57:19.789583Z,3.186
14390,S1JmLvFWi0w,UgxyoyET2BdNxjd68dd4AaABAg,Every time i see them put henson things on disney plus. I just think how they cancelled that muppet show that was supposed to be sequel to the orginal muppet movies,0,2020-08-17T18:05:45Z,25600,Neutral,2,998,2022-12-12T14:57:14.960437Z,2022-12-12T14:57:14.960437Z,5.357
121849,3sfQehgUUFQ,Ugx6pqoWXw5dO4pw_IN4AaABAg,yes,0,2020-06-21T10:19:21Z,158744,Neutral,3,997,2022-12-12T14:57:14.693571Z,2022-12-12T14:57:14.693571Z,1.297
115245,hnR5DxP2e2g,UgzFFDswRb_w8geozQd4AaABAg,"I came out, in the middle.of the AIDS CRISIS,  I've lost so many people i knew.  Hope i can make it all the way threw this show.     My Doctor says I have survivors remorse,  I've been living with HIV for about 38 years now.",1476,2021-02-05T18:33:30Z,152140,Neutral,3,996,2022-12-12T14:57:11.999345Z,2022-12-12T14:57:11.999345Z,8.204
3910,6Of1wKwGVPo,Ugxy2UozbrwXmRf-fAl4AaABAg,Where's Jack Frost?? Hello??,0,2022-10-27T20:59:44Z,15120,Neutral,4,995,2022-12-12T14:57:11.743867Z,2022-12-12T14:57:11.743867Z,1.923
10514,MCTed-h0oLI,UgzAfHTjFE_ws6tHsL54AaABAg,I literally just double fist pumped the air. Cannot wait for this!,157,2021-07-15T09:18:59Z,10519,Positive,4,994,2022-12-12T14:57:08.148685Z,2022-12-12T14:57:08.148685Z,2.917
29040,vM-Bja2Gy04,UgzPfMRD_Ko82y56iTt4AaABAg,ONE OF THE BEST COD COLD WAR MONTAGES IS OUT.. “THE ORIGINAL NUTTAH” IS BACK GO CHECK HIM OUT!! https://youtu.be/AinMvUvCDPM,0,2021-02-17T04:49:02Z,65935,Not applicable,2,993,2022-12-12T14:57:07.844210Z,2022-12-12T14:57:07.844210Z,3.602
106955,dGqUKFKksxQ,UgzsZ_uDiGsEhOnAxz14AaABAg,Clint <3,0,2021-08-06T09:26:09Z,143850,Positive,4,992,2022-12-12T14:57:04.222810Z,2022-12-12T14:57:04.222810Z,1.279
81287,lvWgNSLIULw,UgysRr-SIeDsYu_34Ep4AaABAg,#renewinfinitytrain,0,2021-04-29T19:57:45Z,118182,Neutral,2,991,2022-12-12T14:57:03.166077Z,2022-12-12T14:57:03.166077Z,4.056
54850,vM-Bja2Gy04,Ugzsn1zItrLlqkYoTvB4AaABAg,Wow😯😮😮,0,2021-02-14T16:13:26Z,91745,Neutral,3,990,2022-12-12T14:57:02.413444Z,2022-12-12T14:57:02.413444Z,1.942
76569,fFGS4zZWGoA,UgzEMI4TAk86M2rTc7V4AaABAg,And yet you cancel the one person who made it all possible.,0,2021-12-21T06:29:33Z,113464,Negative,4,989,2022-12-12T14:57:01.916627Z,2022-12-12T14:57:01.916627Z,8.337
8706,OWEgUhWU4g4,UgwhV7EKhIlT_BLOwWR4AaABAg,This better be a good movie,0,2020-09-22T16:50:59Z,19916,Positive,3,988,2022-12-12T14:56:59.620195Z,2022-12-12T14:56:59.620195Z,2.055
77282,fFGS4zZWGoA,UgwECV2OLQEuKQbK_hl4AaABAg,Какие счастливые лицемерные лица 🤡,0,2021-12-21T02:36:44Z,114177,Not applicable,2,987,2022-12-12T14:56:58.059949Z,2022-12-12T14:56:58.059949Z,1.834
14359,OaQvsFIB4Uw,UgyZTB8iio0khjKnmSZ4AaABAg,My love😔❤️,0,2021-10-11T15:14:54Z,51254,Positive,3,986,2022-12-12T14:56:56.769375Z,2022-12-12T14:56:56.769375Z,1.338
104432,iang9SWVmdI,Ugz3Ia5xr05nILZxnRp4AaABAg,"This show is quality; sharp and stylish, and was a great watch before it so suddenly ended - really hoping that HBO, or whomever, decides to pick it up and give us a second season (and a third, fourth and fifth etc).

C'mon HBO - you know you wanna!",2,2021-07-10T20:25:33Z,141327,Positive,2,985,2022-12-12T14:56:54.210786Z,2022-12-12T14:56:54.210786Z,2.029
71419,fFGS4zZWGoA,Ugx-OYbVrsXIR8xYBXR4AaABAg,This is why they need to make a cursed child movie 😆😆😆😆,0,2021-12-23T18:46:32Z,108314,Neutral,3,984,2022-12-12T14:56:53.765262Z,2022-12-12T14:56:53.765262Z,6.322
7804,LfRCwf1VtBE,UgyAd1ywWwvhz0qsOmN4AaABAg,This movie is not available on prime video u lier,0,2021-09-16T19:25:37Z,7809,Negative,4,983,2022-12-12T14:56:52.712401Z,2022-12-12T14:56:52.712401Z,6.801
120727,3sfQehgUUFQ,Ugy8vBrsPSHAWFsyUUR4AaABAg,I won’t see mordecai the same no more even if it’s not mordecai💀,0,2020-07-03T20:36:42Z,157622,Negative,2,982,2022-12-12T14:56:50.883890Z,2022-12-12T14:56:50.883890Z,5.735
52476,vM-Bja2Gy04,UgwS_4e54MeoXvuGhHR4AaABAg,"this is going to suck, gut feeling.",0,2021-02-14T16:36:00Z,89371,Negative,3,981,2022-12-12T14:56:46.582723Z,2022-12-12T14:56:46.582723Z,2.672
125484,fLa_rPyz8Iw,UgwT0umB-Eu7WDtlzxR4AaABAg,This is so normie-tier.,0,2021-11-07T23:54:27Z,162379,Neutral,4,980,2022-12-12T14:56:45.113043Z,2022-12-12T14:56:45.113043Z,5.911
5607,HJ6iehLtmtY,Ugy1jmkHVmrhFOP7EFd4AaABAg,When are they going to make a movie featuring Mickey Mouse again?,4,2022-11-02T19:39:16Z,16817,Neutral,2,979,2022-12-12T14:56:44.111598Z,2022-12-12T14:56:44.111598Z,3.626
23902,vM-Bja2Gy04,Ugxca6_R3gm66PCqsWh4AaABAg,In the end  soundtrack it's sound like batman arriving from warzone and wiped whole Marvel universe.,6,2021-03-07T12:13:39Z,60797,Neutral,3,978,2022-12-12T14:56:43.066548Z,2022-12-12T14:56:43.066548Z,6.765
10106,MCTed-h0oLI,UgyNHE1q7NYicc4MOip4AaABAg,I can’t wait,1,2021-07-23T17:09:09Z,10111,Positive,2,977,2022-12-12T14:56:39.461561Z,2022-12-12T14:56:39.461561Z,1.051
41844,vM-Bja2Gy04,UgxJl_VHrG8ilEqWEEx4AaABAg,we haven't seen the martian manhunter,2,2021-02-15T02:29:37Z,78739,Neutral,4,976,2022-12-12T14:56:38.375858Z,2022-12-12T14:56:38.375858Z,2.246
4518,bLirO_Vq7Xo,UgzpkCEAe-uakmVSd_94AaABAg,I love the bit where Galadriel shouts 'ARE YOU NOT ENTERTAINED?' Get's me every time,3,2022-08-23T15:00:26Z,4523,Positive,2,975,2022-12-12T14:56:37.283218Z,2022-12-12T14:56:37.283218Z,2.244
96673,HzQCOcZkKJ8,UgxHSo7rKCUO92OyThB4AaABAg,KING KONG ❤️,0,2021-01-25T23:36:47Z,133568,Positive,3,974,2022-12-12T14:56:34.697787Z,2022-12-12T14:56:34.697787Z,2.276
63344,UTc5I86to_8,UgxZuXBvoJbHiToXdwJ4AaABAg,oh britta's in this,1,2022-03-03T23:35:08Z,100239,Neutral,4,973,2022-12-12T14:56:34.150748Z,2022-12-12T14:56:34.150748Z,3.123
75177,fFGS4zZWGoA,UgyQcDNJYolb-rZp6wp4AaABAg,"It's disgusting how all of these people are pretending as if jk rowling doesn't exist. And that it was they who created such amazing characters and stories out of their dumb, woke and ungrateful selves. Without jkr harry potter wouldn't even exist. These ppl wouldn't be famous & their stupid opinions wouldn't matter.",0,2021-12-21T17:46:04Z,112072,Positive,2,972,2022-12-12T14:56:33.260843Z,2022-12-12T14:56:33.260843Z,6.625
45321,vM-Bja2Gy04,UgwIL7j61-jfv9NCvvN4AaABAg,We live in a society...twu,1,2021-02-14T20:20:42Z,82216,Neutral,3,971,2022-12-12T14:56:30.864618Z,2022-12-12T14:56:30.864618Z,2.151
113886,ycI3odQwhE4,UgxVuJEku0qoXGEw7rx4AaABAg,#RestoreTheSnyderVerse,3,2021-04-03T13:12:44Z,150781,Neutral,4,970,2022-12-12T14:56:29.758553Z,2022-12-12T14:56:29.758553Z,1.237
51476,vM-Bja2Gy04,UgwqZ3QGQU_Cc98wgnd4AaABAg,They really got the joker to say we live in a society,0,2021-02-14T16:49:40Z,88371,Neutral,3,969,2022-12-12T14:56:27.355387Z,2022-12-12T14:56:27.355387Z,2.574
39598,vM-Bja2Gy04,Ugxmyv21XOBAeBZPHWN4AaABAg,i’m here for amy adams but like this is the beginning of dcs redemption arc cause the other justice league was…😭,0,2021-02-15T06:10:54Z,76493,Positive,4,968,2022-12-12T14:56:27.000258Z,2022-12-12T14:56:27.000258Z,13.808
2669,DotnJ7tTA34,UgxYBRQar_urItKg8mJ4AaABAg,Wokesteros,2,2022-07-25T13:21:31Z,39564,Neutral,2,967,2022-12-12T14:56:25.614824Z,2022-12-12T14:56:25.614824Z,3.494
120694,3sfQehgUUFQ,UgwP4UvBT1Gvc6hbh9N4AaABAg,"Reminds me of Mordecai and CJ, that’s why I’m looking forward to this couple",0,2020-07-04T02:02:31Z,157589,Positive,3,966,2022-12-12T14:56:23.813082Z,2022-12-12T14:56:23.813082Z,3.082
23218,vM-Bja2Gy04,UgxpwX8unP8ou9Bay9t4AaABAg,Every bot be like: marvel is better 😂,9,2021-03-13T13:15:10Z,60113,Neutral,2,965,2022-12-12T14:56:20.984987Z,2022-12-12T14:56:20.984987Z,9.244
937,TlAukkPK-dc,Ugz41VS8fVbhUmzoTeN4AaABAg,First 😩😍❤️‍🩹,3,2022-07-14T14:17:15Z,942,Not applicable,3,964,2022-12-12T14:56:19.708715Z,2022-12-12T14:56:19.708715Z,2.913
62526,OP_WC5oOCe8,UgwQQmjXaAxRUTFglPV4AaABAg,"Comedy Mixed With Drama, Intelligence, Twists and Knownledge.",0,2020-10-30T15:22:59Z,99421,Positive,3,963,2022-12-12T14:56:15.817096Z,2022-12-12T14:56:15.817096Z,3.938
37148,vM-Bja2Gy04,UgxyKJ1QhAVKUgqu4ih4AaABAg,Это будет Бомба!!!,2,2021-02-15T12:15:20Z,74043,Not applicable,4,962,2022-12-12T14:56:12.427690Z,2022-12-12T14:56:12.427690Z,1.473
2622,DotnJ7tTA34,Ugx5MxLxn7hkwq1Eh0Z4AaABAg,My psychiatrist said dragons are not real.,2,2022-07-25T21:04:56Z,39517,Neutral,3,961,2022-12-12T14:56:09.745408Z,2022-12-12T14:56:09.745408Z,2.132
24859,vM-Bja2Gy04,UgwcSfxdStFb9XezpKx4AaABAg,"Superman : Let's Kick Some Ass 
Green Lantern : I coming too 👊",0,2021-02-28T03:15:53Z,61754,Neutral,2,960,2022-12-12T14:56:09.343754Z,2022-12-12T14:56:09.343754Z,2.445
5367,DotnJ7tTA34,UgzdqLeHx0sqiP6bdSx4AaABAg,No woke!,2,2022-07-21T12:07:15Z,42262,Neutral,4,959,2022-12-12T14:56:09.092263Z,2022-12-12T14:56:09.092263Z,3.142
101678,clk2ClBOGTM,Ugw4ASR6__3vY0jUDf54AaABAg,I was so scared of the original I grew up thinking the women who worked in the makeup departments at Macy’s were all witches,1,2020-10-08T06:42:31Z,138573,Neutral,3,958,2022-12-12T14:56:06.773822Z,2022-12-12T14:56:06.773822Z,8.148
73035,fFGS4zZWGoA,UgzuGIav4wYM0GUV1z14AaABAg,Nice movie,0,2021-12-22T18:51:13Z,109930,Positive,2,957,2022-12-12T14:56:05.937255Z,2022-12-12T14:56:05.937255Z,2.313
38058,vM-Bja2Gy04,UgxZ2rOs89Fb1GzpH6F4AaABAg,Finally. Thank you 💗hbomax,0,2021-02-15T09:54:13Z,74953,Positive,4,956,2022-12-12T14:56:04.985344Z,2022-12-12T14:56:04.985344Z,6.247
22631,SwAF6sYb94s,Ugzbn6DlQv_799UHuJZ4AaABAg,Meet Disney’s newest villain.,1,2021-10-05T03:27:33Z,33841,Neutral,2,955,2022-12-12T14:56:02.744864Z,2022-12-12T14:56:02.744864Z,1.626
111734,ycI3odQwhE4,UgyYokE6c1qJkTAmC5J4AaABAg,So we get this but we can't have the Ayer Cut? Ugh.,0,2021-04-04T01:35:34Z,148629,Negative,2,954,2022-12-12T14:56:00.028974Z,2022-12-12T14:56:00.028974Z,2.999
5041,5vmaG3MUrYg,Ugx51sNWtXO0p99PzOd4AaABAg,At least they didn't disable comments,3,2022-05-15T02:04:40Z,16251,Neutral,4,953,2022-12-12T14:55:57.877413Z,2022-12-12T14:55:57.877413Z,4.129
58464,vM-Bja2Gy04,UgwudnywHB7B1R35GE14AaABAg,trailer didn't hype me much...although i'm still excited for the movie,0,2021-02-14T15:45:37Z,95359,Neutral,3,952,2022-12-12T14:55:57.663760Z,2022-12-12T14:55:57.663760Z,4.453
12280,l3oWrNQo_Ng,UgylCSKeSMAH-Iiyjut4AaABAg,Excellent trailer!! Editing is 🔥,0,2022-09-14T20:39:35Z,49175,Positive,2,951,2022-12-12T14:55:55.845500Z,2022-12-12T14:55:55.845500Z,1.302
89430,JIThBMSABTo,UgwBpzA3YRWj4Ef4QmV4AaABAg,Oh so the cycle resets for the next Chosen One. Need to see what they will do differently this time,0,2021-09-09T14:08:32Z,126325,Positive,2,950,2022-12-12T14:55:53.419240Z,2022-12-12T14:55:53.420293Z,3.259
13050,EGsoC0bWakU,Ugx-KOcJ2c4G9xV9k3t4AaABAg,I wish they would a 4th movie about vampires,0,2022-07-08T20:34:54Z,24260,Neutral,4,949,2022-12-12T14:55:52.140166Z,2022-12-12T14:55:52.140166Z,3.446
72645,fFGS4zZWGoA,Ugx5P_rUvlaOfK76gWh4AaABAg,"Lol, no Sfx artists",0,2021-12-23T01:18:11Z,109540,Negative,3,948,2022-12-12T14:55:52.140166Z,2022-12-12T14:55:52.140166Z,2.341
9811,DotnJ7tTA34,UgwPDazDYAfTo5gR2yh4AaABAg,Fool me once shame on you. Fool me twice shame on me.,0,2022-07-20T17:57:25Z,46706,Negative,2,947,2022-12-12T14:55:48.684676Z,2022-12-12T14:55:48.684676Z,5.671
32009,vM-Bja2Gy04,UgyUz4T2p0-ssmfiIp54AaABAg,The Ultimate Batttle of The Century ❤️,0,2021-02-16T05:54:01Z,68904,Positive,3,946,2022-12-12T14:55:47.710719Z,2022-12-12T14:55:47.710719Z,2.672
65748,WHXq62VCaCM,Ugy7Qm3bzA1pRkJ8RUp4AaABAg,John Cena love ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,1,2021-12-04T05:47:27Z,102643,Positive,4,945,2022-12-12T14:55:46.771958Z,2022-12-12T14:55:46.771958Z,1.175
64944,WHXq62VCaCM,UgzPrRKVVTDvFDHdzex4AaABAg,More like RMBmaker,0,2022-01-25T17:57:01Z,101839,Neutral,4,944,2022-12-12T14:55:44.740949Z,2022-12-12T14:55:44.740949Z,2.054
102489,clk2ClBOGTM,UgzT8nRFqArEPwTlPjZ4AaABAg,Doesn't look as good as the original.,0,2020-10-04T17:10:04Z,139384,Negative,3,943,2022-12-12T14:55:43.711198Z,2022-12-12T14:55:43.711198Z,2.579
104368,iang9SWVmdI,UgyOr-hio324V7BtkEl4AaABAg,live action cat woman haha,0,2021-07-12T09:21:10Z,141263,Neutral,2,942,2022-12-12T14:55:41.094507Z,2022-12-12T14:55:41.094507Z,5.237
47835,vM-Bja2Gy04,UgzCvGvvwi0v02pHUcV4AaABAg,"Will Joker break the internet again?


He has to.",564,2021-02-14T18:09:16Z,84730,Neutral,4,941,2022-12-12T14:55:40.895402Z,2022-12-12T14:55:40.895402Z,7.443
120336,3sfQehgUUFQ,UgxWnO2y3vE9IqQwQD94AaABAg,"Good or Bad or better both, I'll still watch it, I love Regular Shows art style, and not that I have anything better to do at the moment, glad YT actually gave me a good and decent news.",1,2020-07-06T16:17:59Z,157231,Positive,3,940,2022-12-12T14:55:39.953303Z,2022-12-12T14:55:39.953303Z,6.28
32594,vM-Bja2Gy04,UgzwpdRerrIIazbzMMl4AaABAg,How is nobody talking about how horrible the CGI on Cyborg looks at 0:59? Probably isn’t final but if it’s unfinished then why put it in the trailer?,0,2021-02-16T02:14:18Z,69489,Negative,2,939,2022-12-12T14:55:34.805953Z,2022-12-12T14:55:34.805953Z,2.359
99155,HzQCOcZkKJ8,Ugxdyy9nPD4Ucg7XEql4AaABAg,"OH, it's about to go down! 😁👏🏾👏🏾👏🏾👏🏾",0,2021-01-24T21:25:14Z,136050,Positive,3,938,2022-12-12T14:55:33.043341Z,2022-12-12T14:55:33.043341Z,1.38
123813,_wvOX4G6bgQ,UgxsAVQhm2RowCOIwAN4AaABAg,Any else remember the Memory Den from a certain fictional town in certain post-apocalyptic version of Boston?,0,2021-06-03T13:31:10Z,160708,Neutral,4,937,2022-12-12T14:55:32.384126Z,2022-12-12T14:55:32.384126Z,4.523
8127,OWEgUhWU4g4,Ugz2vu-zF0g05ruhxU14AaABAg,I hate Disney plus 😭 I just want to see these movies in theaters,0,2020-11-14T00:10:00Z,19337,Negative,2,936,2022-12-12T14:55:31.201356Z,2022-12-12T14:55:31.201356Z,2.512
113520,ycI3odQwhE4,UgyqOa8qXtTkAex551t4AaABAg,what in the matrix hell lmao!!! can't wait 4 this movie... congrats 🐐 James,0,2021-04-03T14:23:56Z,150415,Positive,3,935,2022-12-12T14:55:30.579265Z,2022-12-12T14:55:30.579265Z,5.913
60678,vM-Bja2Gy04,UgwyFkqZDjeCv8fvIvd4AaABAg,amazing <3,0,2021-02-14T15:28:03Z,97573,Positive,2,934,2022-12-12T14:55:27.283070Z,2022-12-12T14:55:27.283070Z,1.287
326,q9vdHoxuaQc,Ugzb8dv3iTlOLUJxVwl4AaABAg,"This looks like the best special yet. Cant wait, roll on september 16th. Oh boys how we have missed you",1,2022-08-27T23:00:02Z,331,Positive,4,933,2022-12-12T14:55:26.757450Z,2022-12-12T14:55:26.757450Z,2.407
88606,JIThBMSABTo,UgzpiNc8B38Zz1Z07aZ4AaABAg,"Wachowskis: *Tries to retcon the original trilogy to be about LGBTQ+ rights for overtly political reasons* 
Everyone: Yeah, we're not buying that.
Wachowskis: Fine, we'll do the same thing over again and weaponize a beloved franchise and story to push our agenda.
Me: My disappointment is immeasurable and my day is ruined.",0,2021-09-09T14:51:04Z,125501,Neutral,2,932,2022-12-12T14:55:24.641052Z,2022-12-12T14:55:24.641052Z,3.794
9171,EAvBT4N-mqc,Ugw6q7gTV5NdmfFS9Ch4AaABAg,Justin 💜hailey 💕💕💕💕💕💕💜💜💜💜💜💕💕💕💕💜💕💜💜💕💜💕💜💕💜💕💜💕,0,2021-10-01T17:08:06Z,9176,Positive,3,931,2022-12-12T14:55:23.221308Z,2022-12-12T14:55:23.221308Z,3.629
46050,vM-Bja2Gy04,UgxfX8aVZZUMb-DLnfx4AaABAg,"Would have loved it even more had the joker called him bruce rather than 'batman'! It is apocalypse anyways, so joker knowing batman's identity wouldn't have been that surprising.",0,2021-02-14T19:30:20Z,82945,Positive,4,930,2022-12-12T14:55:23.002916Z,2022-12-12T14:55:23.002916Z,36.132
101508,clk2ClBOGTM,UgzpETgD4ssT0UbULOp4AaABAg,Another classic will be ruined!  WTF is going on!?,0,2020-10-14T11:36:36Z,138403,Negative,2,929,2022-12-12T14:55:19.658637Z,2022-12-12T14:55:19.658637Z,2.691
28251,vM-Bja2Gy04,UgxU6AIJmPgpor4hsJh4AaABAg,"Joker: ""We live in a society 
 where honour is a distant memory"" 
Isn't that right,Batman.""
♥♥♥♥♥♥",171,2021-02-17T16:26:28Z,65146,Positive,3,928,2022-12-12T14:55:18.642608Z,2022-12-12T14:55:18.642608Z,6.516
65580,WHXq62VCaCM,UgzK38Ef_qHBuPmkypV4AaABAg,"Still shocked that they have some of the best IP on the planet, but this is what DCEU is spending their time focusing on.",0,2021-12-06T06:43:37Z,102475,Neutral,2,927,2022-12-12T14:55:15.781513Z,2022-12-12T14:55:15.781513Z,4.092
41880,vM-Bja2Gy04,UgxuuOZLt20NDUXlqw94AaABAg,This looks like a completely different movie from the other one.. like what a joke that other movie was!,2,2021-02-15T02:26:28Z,78775,Neutral,3,926,2022-12-12T14:55:10.447494Z,2022-12-12T14:55:10.447494Z,25.162
12687,l3oWrNQo_Ng,UgwaYctve3J6ZX2p4MJ4AaABAg,This looks dope AF!,0,2022-03-27T20:45:54Z,49582,Positive,2,925,2022-12-12T14:55:10.150927Z,2022-12-12T14:55:10.150927Z,3.608
117626,jGxOken3-lc,UgzK93p6_ntBjm7ZcKN4AaABAg,Bullying innocent children = very dark karma,223,2021-07-30T06:58:31Z,154521,Neutral,2,924,2022-12-12T14:55:05.548968Z,2022-12-12T14:55:05.548968Z,6.413
12399,l3oWrNQo_Ng,UgxdF607djAIzSRzGmd4AaABAg,"if this series didnt get season 2 or at least cover the whole book , itll be a shame",2,2022-04-28T11:55:19Z,49294,Positive,2,923,2022-12-12T14:54:58.081682Z,2022-12-12T14:54:58.081682Z,13.249
49625,vM-Bja2Gy04,Ugywq22mE_ze7Yu-7Rx4AaABAg,This is insane !!!!!! 🙏,0,2021-02-14T17:19:41Z,86520,Positive,4,922,2022-12-12T14:54:45.926195Z,2022-12-12T14:54:45.926195Z,2.101
72301,fFGS4zZWGoA,Ugw0z7EbSglsU72yK1J4AaABAg,❤❤❤ All Tym Fav,0,2021-12-23T06:39:07Z,109196,Positive,3,921,2022-12-12T14:54:43.546619Z,2022-12-12T14:54:43.546802Z,1.798
72984,fFGS4zZWGoA,Ugxefi49mxerc-hI70t4AaABAg,Hogwarts is welcoming even the muggles this year... Harry Potter is the best memory of our childhood.. 😊,0,2021-12-22T19:16:55Z,109879,Positive,2,920,2022-12-12T14:54:43.008747Z,2022-12-12T14:54:43.008747Z,20.547
1572,bLirO_Vq7Xo,UgzTjMVIXQARBBN_C4V4AaABAg,56k dislikes incase you don't have dislike on.,2,2022-09-02T08:34:18Z,1577,Negative,4,919,2022-12-12T14:54:42.353216Z,2022-12-12T14:54:42.353216Z,15.114
58998,vM-Bja2Gy04,UgzFabkZXwhF-yxm6514AaABAg,Epic¡¡¡ thanks Zack,0,2021-02-14T15:42:09Z,95893,Positive,3,918,2022-12-12T14:54:40.402273Z,2022-12-12T14:54:40.402273Z,1.382
24655,vM-Bja2Gy04,Ugywv7Vcb76uouvGf9x4AaABAg,Give it up DC,0,2021-03-01T12:51:39Z,61550,Neutral,3,917,2022-12-12T14:54:38.166143Z,2022-12-12T14:54:38.166143Z,4.605
80664,fFGS4zZWGoA,Ugxyjz69pzfp8IGkkid4AaABAg,"After all this time?

Always.",0,2021-12-20T17:00:36Z,117559,Neutral,3,916,2022-12-12T14:54:32.608615Z,2022-12-12T14:54:32.608615Z,1.867
35227,vM-Bja2Gy04,UgzVwTzZfY2LBDDhNxx4AaABAg,If this had happened 4yrs ago....something different would have happened in box office....and they would have been on making Justice League 2,4,2021-02-15T16:16:00Z,72122,Neutral,3,915,2022-12-12T14:54:29.946797Z,2022-12-12T14:54:29.946797Z,6.489
103393,TfNwbYxMUrI,UgyMcJabAylT4o7Iak14AaABAg,Such a awesome villian choice.,1,2021-06-24T04:49:48Z,140288,Positive,4,914,2022-12-12T14:54:26.254849Z,2022-12-12T14:54:26.254849Z,2.412
51709,vM-Bja2Gy04,UgyPT-_O5WQmlVsmJDN4AaABAg,didn't know marilyn manson was in this movie,0,2021-02-14T16:46:38Z,88604,Neutral,4,913,2022-12-12T14:54:22.364515Z,2022-12-12T14:54:22.364515Z,3.293
37016,vM-Bja2Gy04,Ugyk7KK-JovcMvW5W-54AaABAg,there is a line in rap battle joker vs  pennywise where joker raps “we live in a society”,0,2021-02-15T12:40:58Z,73911,Neutral,3,912,2022-12-12T14:54:21.302274Z,2022-12-12T14:54:21.302274Z,11.174
5617,HJ6iehLtmtY,Ugy9l5bGL7vQHLY2W2p4AaABAg,Surprised Disney plus never put that spirit of Mickey compilation series but to be fair most people would be confused what that is,4,2022-11-02T18:49:32Z,16827,Neutral,2,911,2022-12-12T14:54:20.450476Z,2022-12-12T14:54:20.450476Z,3.75
116686,jGxOken3-lc,UgwpAqzmLw-aoYdwC9Z4AaABAg,"Not decency in mocking children
Shame on you
Mock your on children too I bet you wont",1,2021-08-03T16:35:17Z,153581,Negative,4,910,2022-12-12T14:54:18.080165Z,2022-12-12T14:54:18.080165Z,7.969
85548,JIThBMSABTo,Ugy0qHBahc_4bwZe1VR4AaABAg,i literally inhaled this Trail-Air !!,0,2021-09-10T15:31:43Z,122443,Neutral,2,909,2022-12-12T14:54:15.468338Z,2022-12-12T14:54:15.468338Z,16.627
787,TlAukkPK-dc,Ugw-TTCvyfPZcbAiBDB4AaABAg,É muita emoção aaaaaa🥺♥️,1,2022-07-20T17:06:31Z,792,Not applicable,4,908,2022-12-12T14:54:08.541330Z,2022-12-12T14:54:08.541330Z,1.189
